grid_id,modelo_id,modelo,cenario,horizonte,ano_inicio,ano_fim,tr_anos,n_historico,n_futuro,q_historico_modelo_mm,q_futuro_modelo_mm,fator_mudanca_diaria,p24_ancorada_idf_mm,metodo_historico,metodo_futuro,erro_historico,erro_futuro,peso_rea,serie_observada_anual_usada
18856,30,BCC-CSM2-MR,ssp245,2040_2059,2040,2059,50,65,20,40.047300,39.665352,0.990463,243.987701,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp245,2060_2100,2060,2100,25,65,41,37.997994,36.947426,0.972352,218.810906,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp245,2060_2100,2060,2100,50,65,41,40.047300,40.837127,1.019722,251.195471,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp370,2040_2059,2040,2059,25,65,20,37.997994,37.043535,0.974881,219.380087,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp370,2040_2059,2040,2059,50,65,20,40.047300,39.970925,0.998093,245.867325,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp370,2060_2100,2060,2100,25,65,41,37.997994,32.379197,0.852129,191.756839,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp370,2060_2100,2060,2100,50,65,41,40.047300,34.053142,0.850323,209.466129,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp585,2040_2059,2040,2059,25,65,20,37.997994,33.045628,0.869668,195.703590,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp585,2040_2059,2040,2059,50,65,20,40.047300,34.787225,0.868653,213.981587,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp585,2060_2100,2060,2100,25,65,41,37.997994,36.382952,0.957497,215.467970,gev_mle,gev_mle,,,,False
18856,30,BCC-CSM2-MR,ssp585,2060_2100,2060,2100,50,65,41,40.047300,40.491935,1.011103,249.072140,gev_mle,gev_mle,,,,False
18856,46,CESM2-WACCM,ssp126,2040_2059,2040,2059,25,65,0,41.429340,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,46,CESM2-WACCM,ssp126,2040_2059,2040,2059,50,65,0,44.218963,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,46,CESM2-WACCM,ssp126,2060_2100,2060,2100,25,65,0,41.429340,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,46,CESM2-WACCM,ssp126,2060_2100,2060,2100,50,65,0,44.218963,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,46,CESM2-WACCM,ssp245,2040_2059,2040,2059,25,65,20,41.429340,47.986155,1.158265,260.647392,gev_mle,gev_mle,,,,False
18856,46,CESM2-WACCM,ssp245,2040_2059,2040,2059,50,65,20,44.218963,56.913820,1.287091,317.058238,gev_mle,gev_mle,,,,False
18856,46,CESM2-WACCM,ssp245,2060_2100,2060,2100,25,65,41,41.429340,61.693740,1.489132,335.103164,gev_mle,gev_mle,,,,False
18856,46,CESM2-WACCM,ssp245,2060_2100,2060,2100,50,65,41,44.218963,81.489035,1.842853,453.963023,gev_mle,gev_mle,,,,False
18856,46,CESM2-WACCM,ssp370,2040_2059,2040,2059,25,65,0,41.429340,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,46,CESM2-WACCM,ssp370,2040_2059,2040,2059,50,65,0,44.218963,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,46,CESM2-WACCM,ssp370,2060_2100,2060,2100,25,65,0,41.429340,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,46,CESM2-WACCM,ssp370,2060_2100,2060,2100,50,65,0,44.218963,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,46,CESM2-WACCM,ssp585,2040_2059,2040,2059,25,65,20,41.429340,41.716983,1.006943,226.595001,gev_mle,gev_mle,,,,False
18856,46,CESM2-WACCM,ssp585,2040_2059,2040,2059,50,65,20,44.218963,47.324582,1.070233,263.638053,gev_mle,gev_mle,,,,False
18856,46,CESM2-WACCM,ssp585,2060_2100,2060,2100,25,65,41,41.429340,53.862193,1.300098,292.564387,gev_mle,gev_mle,,,,False
18856,46,CESM2-WACCM,ssp585,2060_2100,2060,2100,50,65,41,44.218963,61.510214,1.391037,342.664050,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp126,2040_2059,2040,2059,25,65,40,42.383889,38.944896,0.918861,206.773651,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp126,2040_2059,2040,2059,50,65,40,45.280690,42.439091,0.937245,230.878186,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp126,2060_2100,2060,2100,25,65,82,42.383889,44.518932,1.050374,236.368384,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp126,2060_2100,2060,2100,50,65,82,45.280690,50.779654,1.121442,276.252725,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp245,2040_2059,2040,2059,25,65,20,42.383889,55.184147,1.302008,292.994172,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp245,2040_2059,2040,2059,50,65,20,45.280690,63.747999,1.407841,346.803430,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp245,2060_2100,2060,2100,25,65,41,42.383889,39.874241,0.940788,211.707905,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp245,2060_2100,2060,2100,50,65,41,45.280690,43.374400,0.957901,235.966480,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp370,2040_2059,2040,2059,25,65,20,42.383889,65.632715,1.548530,348.469696,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp370,2040_2059,2040,2059,50,65,20,45.280690,81.491622,1.799699,443.332725,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp370,2060_2100,2060,2100,25,65,41,42.383889,40.897309,0.964926,217.139771,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp370,2060_2100,2060,2100,50,65,41,45.280690,45.670324,1.008605,248.456823,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp585,2040_2059,2040,2059,25,65,20,42.383889,35.466391,0.836789,188.304909,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp585,2040_2059,2040,2059,50,65,20,45.280690,36.243524,0.800419,197.172909,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp585,2060_2100,2060,2100,25,65,41,42.383889,60.177400,1.419818,319.505303,gev_mle,gev_mle,,,,False
18856,53,CESM2,ssp585,2060_2100,2060,2100,50,65,41,45.280690,74.851975,1.653066,407.211558,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp126,2040_2059,2040,2059,25,65,20,41.317742,46.346353,1.121706,252.420391,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp126,2040_2059,2040,2059,50,65,20,44.418339,52.986804,1.192904,293.856484,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp126,2060_2100,2060,2100,25,65,41,41.317742,62.813821,1.520263,342.108671,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp126,2060_2100,2060,2100,50,65,41,44.418339,82.162532,1.849743,455.660482,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp245,2040_2059,2040,2059,25,65,20,41.317742,68.801315,1.665176,374.718909,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp245,2040_2059,2040,2059,50,65,20,44.418339,87.562618,1.971317,485.608514,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp245,2060_2100,2060,2100,25,65,41,41.317742,63.573940,1.538660,346.248575,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp245,2060_2100,2060,2100,50,65,41,44.418339,83.112490,1.871130,460.928805,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp370,2040_2059,2040,2059,25,65,20,41.317742,45.975713,1.112735,250.401741,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp370,2040_2059,2040,2059,50,65,20,44.418339,52.321278,1.177921,290.165581,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp370,2060_2100,2060,2100,25,65,41,41.317742,77.657417,1.879517,422.952710,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp370,2060_2100,2060,2100,50,65,41,44.418339,109.833991,2.472717,609.122044,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp585,2040_2059,2040,2059,25,65,20,41.317742,61.628533,1.491576,335.653128,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp585,2040_2059,2040,2059,50,65,20,44.418339,75.412036,1.697768,418.223293,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp585,2060_2100,2060,2100,25,65,41,41.317742,55.167252,1.335195,300.462460,gev_mle,gev_mle,,,,False
18856,69,CMCC-CM2-SR5,ssp585,2060_2100,2060,2100,50,65,41,44.418339,69.836587,1.572247,387.302729,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp126,2040_2059,2040,2059,25,65,20,48.312426,62.801574,1.299905,292.521059,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp126,2040_2059,2040,2059,50,65,20,53.331459,79.746723,1.495304,368.348788,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp126,2060_2100,2060,2100,25,65,41,48.312426,41.953512,0.868379,195.413664,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp126,2060_2100,2060,2100,50,65,41,53.331459,48.629103,0.911828,224.617020,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp245,2040_2059,2040,2059,25,65,20,48.312426,36.653607,0.758679,170.727441,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp245,2040_2059,2040,2059,50,65,20,53.331459,38.371724,0.719495,177.238357,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp245,2060_2100,2060,2100,25,65,41,48.312426,41.231417,0.853433,192.050246,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp245,2060_2100,2060,2100,50,65,41,53.331459,45.820839,0.859171,211.645694,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp370,2040_2059,2040,2059,25,65,20,48.312426,32.505122,0.672811,151.404367,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp370,2040_2059,2040,2059,50,65,20,53.331459,34.330425,0.643718,158.571662,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp370,2060_2100,2060,2100,25,65,41,48.312426,46.841085,0.969545,218.179303,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp370,2060_2100,2060,2100,50,65,41,53.331459,52.195121,0.978693,241.088395,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp585,2040_2059,2040,2059,25,65,20,48.312426,34.460236,0.713279,160.511017,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp585,2040_2059,2040,2059,50,65,20,53.331459,36.198255,0.678741,167.199140,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp585,2060_2100,2060,2100,25,65,41,48.312426,60.443712,1.251101,281.538461,gev_mle,gev_mle,,,,False
18856,82,CMCC-ESM2,ssp585,2060_2100,2060,2100,50,65,41,53.331459,82.720951,1.551072,382.086697,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp126,2040_2059,2040,2059,25,65,20,39.327737,33.838597,0.860426,193.623846,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp126,2040_2059,2040,2059,50,65,20,42.351512,34.876338,0.823497,202.857851,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp126,2060_2100,2060,2100,25,65,41,39.327737,40.405545,1.027406,231.199807,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp126,2060_2100,2060,2100,50,65,41,42.351512,44.201933,1.043692,257.100075,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp245,2040_2059,2040,2059,25,65,20,39.327737,54.934980,1.396851,314.336973,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp245,2040_2059,2040,2059,50,65,20,42.351512,64.012728,1.511463,372.329357,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp245,2060_2100,2060,2100,25,65,41,39.327737,42.297770,1.075520,242.027084,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp245,2060_2100,2060,2100,50,65,41,42.351512,46.221519,1.091378,268.846977,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp370,2040_2059,2040,2059,25,65,20,39.327737,43.838804,1.114704,250.844853,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp370,2040_2059,2040,2059,50,65,20,42.351512,48.618634,1.147979,282.789768,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp370,2060_2100,2060,2100,25,65,41,39.327737,40.587592,1.032035,232.241472,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp370,2060_2100,2060,2100,50,65,41,42.351512,43.625084,1.030071,253.744837,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp585,2040_2059,2040,2059,25,65,20,39.327737,48.264956,1.227250,276.171214,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp585,2040_2059,2040,2059,50,65,20,42.351512,55.980047,1.321796,325.607351,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp585,2060_2100,2060,2100,25,65,41,39.327737,36.440998,0.926598,208.514737,gev_mle,gev_mle,,,,False
18856,95,CNRM-CM6-1,ssp585,2060_2100,2060,2100,50,65,41,42.351512,39.565973,0.934228,230.135061,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp126,2040_2059,2040,2059,25,65,20,48.451948,46.205738,0.953640,214.600197,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp126,2040_2059,2040,2059,50,65,20,56.448113,52.470175,0.929529,228.977573,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp126,2060_2100,2060,2100,25,65,41,48.451948,63.972311,1.320325,297.116139,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp126,2060_2100,2060,2100,50,65,41,56.448113,83.273686,1.475225,363.402765,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp245,2040_2059,2040,2059,25,65,20,48.451948,45.509591,0.939273,211.366979,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp245,2040_2059,2040,2059,50,65,20,56.448113,49.223666,0.872016,214.809948,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp245,2060_2100,2060,2100,25,65,41,48.451948,52.810527,1.089957,245.275805,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp245,2060_2100,2060,2100,50,65,41,56.448113,61.106107,1.082518,266.664409,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp370,2040_2059,2040,2059,25,65,20,48.451948,54.201592,1.118667,251.736536,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp370,2040_2059,2040,2059,50,65,20,56.448113,67.174369,1.190020,293.146040,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp370,2060_2100,2060,2100,25,65,41,48.451948,49.054511,1.012436,227.831179,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp370,2060_2100,2060,2100,50,65,41,56.448113,55.966553,0.991469,244.235617,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp585,2040_2059,2040,2059,25,65,20,48.451948,64.670142,1.334727,300.357184,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp585,2040_2059,2040,2059,50,65,20,56.448113,80.580238,1.427510,351.648676,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp585,2060_2100,2060,2100,25,65,41,48.451948,48.601123,1.003079,225.725443,gev_mle,gev_mle,,,,False
18856,108,CNRM-ESM2-1,ssp585,2060_2100,2060,2100,50,65,41,56.448113,57.065822,1.010943,249.032781,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp126,2040_2059,2040,2059,25,65,40,44.552872,51.563011,1.157344,260.440196,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp126,2040_2059,2040,2059,50,65,40,48.060885,66.385194,1.381273,340.258774,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp126,2060_2100,2060,2100,25,65,82,44.552872,40.969345,0.919567,206.932530,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp126,2060_2100,2060,2100,50,65,82,48.060885,43.079265,0.896348,220.803721,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp245,2040_2059,2040,2059,25,65,20,44.552872,38.838595,0.871742,196.170301,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp245,2040_2059,2040,2059,50,65,20,48.060885,42.437557,0.882996,217.514632,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp245,2060_2100,2060,2100,25,65,41,44.552872,40.847406,0.916830,206.316628,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp245,2060_2100,2060,2100,50,65,41,48.060885,44.804746,0.932250,229.647711,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp370,2040_2059,2040,2059,25,65,20,44.552872,40.593690,0.911135,205.035131,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp370,2040_2059,2040,2059,50,65,20,48.060885,45.105550,0.938509,231.189491,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp370,2060_2100,2060,2100,25,65,41,44.552872,39.466424,0.885833,199.341410,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp370,2060_2100,2060,2100,50,65,41,48.060885,44.045745,0.916457,225.757437,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp585,2040_2059,2040,2059,25,65,20,44.552872,38.625227,0.866953,195.092598,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp585,2040_2059,2040,2059,50,65,20,48.060885,42.289493,0.879915,216.755729,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp585,2060_2100,2060,2100,25,65,41,44.552872,35.746465,0.802338,180.552228,gev_mle,gev_mle,,,,False
18856,121,CanESM5,ssp585,2060_2100,2060,2100,50,65,41,48.060885,38.764287,0.806566,198.687206,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp126,2040_2059,2040,2059,25,65,20,45.594231,50.380048,1.104965,248.653244,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp126,2040_2059,2040,2059,50,65,20,51.281086,58.555923,1.141862,281.283000,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp126,2060_2100,2060,2100,25,65,41,45.594231,50.282516,1.102826,248.171870,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp126,2060_2100,2060,2100,50,65,41,51.281086,57.812421,1.127363,277.711466,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp245,2040_2059,2040,2059,25,65,20,45.594231,57.036528,1.250959,281.506637,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp245,2040_2059,2040,2059,50,65,20,51.281086,65.687330,1.280927,315.539888,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp245,2060_2100,2060,2100,25,65,41,45.594231,48.301267,1.059372,238.393320,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp245,2060_2100,2060,2100,50,65,41,51.281086,55.453340,1.081360,266.379232,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp370,2040_2059,2040,2059,25,65,20,45.594231,50.010072,1.096851,246.827211,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp370,2040_2059,2040,2059,50,65,20,51.281086,55.784122,1.087811,267.968196,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp370,2060_2100,2060,2100,25,65,41,45.594231,41.427719,0.908618,204.468581,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp370,2060_2100,2060,2100,50,65,41,51.281086,43.388774,0.846097,208.425104,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp585,2040_2059,2040,2059,25,65,20,45.594231,39.739879,0.871599,196.138158,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp585,2040_2059,2040,2059,50,65,20,51.281086,42.270192,0.824284,203.051813,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp585,2060_2100,2060,2100,25,65,41,45.594231,50.366252,1.104663,248.585155,gev_mle,gev_mle,,,,False
18856,137,EC-Earth3-Veg-LR,ssp585,2060_2100,2060,2100,50,65,41,51.281086,59.665198,1.163493,286.611585,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp126,2040_2059,2040,2059,25,65,20,44.610861,43.339452,0.971500,218.619181,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp126,2040_2059,2040,2059,50,65,20,48.446671,47.671157,0.983992,242.393861,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp126,2060_2100,2060,2100,25,65,41,44.610861,46.287394,1.037581,233.489622,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp126,2060_2100,2060,2100,50,65,41,48.446671,51.628244,1.065672,262.514492,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp245,2040_2059,2040,2059,25,65,20,44.610861,41.018219,0.919467,206.910078,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp245,2040_2059,2040,2059,50,65,20,48.446671,43.807291,0.904237,222.747233,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp245,2060_2100,2060,2100,25,65,41,44.610861,51.639233,1.157548,260.486144,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp245,2060_2100,2060,2100,50,65,41,48.446671,62.612913,1.292409,318.368310,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp370,2040_2059,2040,2059,25,65,20,44.610861,64.678518,1.449838,326.260808,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp370,2040_2059,2040,2059,50,65,20,48.446671,78.591601,1.622229,399.615260,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp370,2060_2100,2060,2100,25,65,41,44.610861,39.742498,0.890870,200.474903,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp370,2060_2100,2060,2100,50,65,41,48.446671,41.522717,0.857081,211.130847,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp585,2040_2059,2040,2059,25,65,20,44.610861,33.936219,0.760717,171.186023,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp585,2040_2059,2040,2059,50,65,20,48.446671,35.361708,0.729910,179.803923,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp585,2060_2100,2060,2100,25,65,41,44.610861,41.617839,0.932908,209.934768,gev_mle,gev_mle,,,,False
18856,150,EC-Earth3,ssp585,2060_2100,2060,2100,50,65,41,48.446671,44.384574,0.916153,225.682551,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp126,2040_2059,2040,2059,25,65,20,33.817372,36.658438,1.084012,243.938056,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp126,2040_2059,2040,2059,50,65,20,35.193095,38.473389,1.093208,269.297825,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp126,2060_2100,2060,2100,25,65,41,33.817372,41.998311,1.241915,279.471432,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp126,2060_2100,2060,2100,50,65,41,35.193095,47.638761,1.353639,333.451642,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp245,2040_2059,2040,2059,25,65,20,33.817372,35.045135,1.036306,233.202571,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp245,2040_2059,2040,2059,50,65,20,35.193095,38.192210,1.085219,267.329692,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp245,2060_2100,2060,2100,25,65,41,33.817372,41.615033,1.230582,276.920969,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp245,2060_2100,2060,2100,50,65,41,35.193095,45.738134,1.299634,320.148040,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp370,2040_2059,2040,2059,25,65,20,33.817372,43.120879,1.275110,286.941394,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp370,2040_2059,2040,2059,50,65,20,35.193095,49.135653,1.396173,343.929272,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp370,2060_2100,2060,2100,25,65,41,33.817372,35.455913,1.048453,235.936034,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp370,2060_2100,2060,2100,50,65,41,35.193095,38.011842,1.080094,266.067186,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp585,2040_2059,2040,2059,25,65,20,33.817372,38.833891,1.148341,258.414280,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp585,2040_2059,2040,2059,50,65,20,35.193095,43.476420,1.235368,304.316977,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp585,2060_2100,2060,2100,25,65,41,33.817372,36.134673,1.068524,240.452736,gev_mle,gev_mle,,,,False
18856,163,FGOALS-g3,ssp585,2060_2100,2060,2100,50,65,41,35.193095,40.010899,1.136896,280.059764,gev_mle,gev_mle,,,,False
18856,176,GFDL-CM4,ssp126,2040_2059,2040,2059,25,65,0,44.992890,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,176,GFDL-CM4,ssp126,2040_2059,2040,2059,50,65,0,49.417194,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,176,GFDL-CM4,ssp126,2060_2100,2060,2100,25,65,0,44.992890,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,176,GFDL-CM4,ssp126,2060_2100,2060,2100,50,65,0,49.417194,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,176,GFDL-CM4,ssp245,2040_2059,2040,2059,25,65,20,44.992890,37.118780,0.824992,185.650130,gev_mle,gev_mle,,,,False
18856,176,GFDL-CM4,ssp245,2040_2059,2040,2059,50,65,20,49.417194,38.954709,0.788282,194.183240,gev_mle,gev_mle,,,,False
18856,176,GFDL-CM4,ssp245,2060_2100,2060,2100,25,65,41,44.992890,44.483437,0.988677,222.484569,gev_mle,gev_mle,,,,False
18856,176,GFDL-CM4,ssp245,2060_2100,2060,2100,50,65,41,49.417194,48.178474,0.974933,240.162291,gev_mle,gev_mle,,,,False
18856,176,GFDL-CM4,ssp370,2040_2059,2040,2059,25,65,0,44.992890,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,176,GFDL-CM4,ssp370,2040_2059,2040,2059,50,65,0,49.417194,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,176,GFDL-CM4,ssp370,2060_2100,2060,2100,25,65,0,44.992890,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,176,GFDL-CM4,ssp370,2060_2100,2060,2100,50,65,0,49.417194,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18856,176,GFDL-CM4,ssp585,2040_2059,2040,2059,25,65,20,44.992890,50.187043,1.115444,251.011239,gev_mle,gev_mle,,,,False
18856,176,GFDL-CM4,ssp585,2040_2059,2040,2059,50,65,20,49.417194,61.391034,1.242301,306.024875,gev_mle,gev_mle,,,,False
